replay,player,day,animals_COW,animals_GOOSE,animals_SHEEP,plants_CARROT,plants_MELON,plants_STRAWBERRY,plants_TOMATO,plants_WHEAT,tiles_planted_today_CARROT,tiles_planted_today_MELON,tiles_planted_today_STRAWBERRY,tiles_planted_today_TOMATO,tiles_planted_today_WHEAT,land_owned,hands,money
episode-94491659-replay,1,10,6,0,10,0,1,24,0,7,0,0,6,0,0,2,0,10169.0
episode-94491659-replay,1,11,6,0,10,0,3,25,0,10,0,3,1,0,6,3,0,9684.0
episode-94491659-replay,1,12,6,0,10,0,4,25,0,9,0,1,0,0,3,3,0,14088.0
episode-94491659-replay,1,13,6,0,10,0,4,25,0,12,0,0,0,0,3,3,0,16548.0
episode-94491659-replay,1,14,6,0,10,0,4,25,0,14,0,0,0,0,2,3,0,18910.0
episode-94491659-replay,1,15,6,0,10,0,4,25,0,17,0,0,0,0,9,3,0,24714.0
episode-94491659-replay,1,16,6,0,10,0,4,25,0,21,0,0,0,0,7,3,0,32395.0
episode-94491659-replay,1,17,6,0,10,0,4,25,0,21,0,0,0,0,3,3,0,34744.0
episode-94491659-replay,1,18,6,0,10,0,4,25,0,21,0,0,0,0,2,3,0,39743.0
episode-94491659-replay,1,19,6,0,10,0,4,24,0,20,0,0,0,0,9,3,0,44423.0
episode-94491659-replay,1,20,6,0,10,0,4,23,0,20,0,0,0,0,7,3,0,45688.0
episode-94491659-replay,1,21,6,0,10,0,1,23,0,25,0,0,0,0,8,3,0,53095.0
episode-94491659-replay,1,22,6,0,10,0,0,19,0,24,0,0,0,0,1,3,0,57764.0
episode-94491659-replay,1,23,6,0,10,0,0,12,0,27,0,0,0,0,10,3,0,60434.0
episode-94491659-replay,1,24,6,0,10,0,0,7,0,38,0,0,0,0,19,3,0,64161.0
episode-94491659-replay,1,25,6,0,10,0,0,7,0,38,0,0,0,0,8,3,0,66980.0
episode-94491659-replay,1,26,6,0,10,0,0,7,0,38,0,0,0,0,1,3,0,70312.0
episode-94491659-replay,1,27,6,0,10,0,0,1,0,41,0,0,0,0,13,3,0,74442.0
episode-94491659-replay,1,28,6,0,10,0,0,0,0,23,0,0,0,0,0,3,0,77451.0
episode-94491659-replay,1,29,6,0,10,0,0,0,0,5,0,0,0,0,0,3,6,84761.0
episode-94492529-replay,0,0,2,0,2,0,12,0,0,7,0,12,0,0,7,1,0,18.0
episode-94492529-replay,0,1,2,0,2,0,12,0,0,7,0,0,0,0,0,1,0,167.0
episode-94492529-replay,0,2,2,0,2,0,12,0,0,7,0,0,0,0,0,1,0,36.0
episode-94492529-replay,0,3,3,0,2,0,12,0,0,7,0,0,0,0,0,1,0,14.0
episode-94492529-replay,0,4,3,0,2,0,12,0,0,3,0,0,0,0,3,1,0,124.0
episode-94492529-replay,0,5,4,0,2,0,12,4,0,3,0,0,4,0,0,1,0,60.0
episode-94492529-replay,0,6,4,0,2,0,14,4,0,3,0,2,0,0,0,2,0,990.0
episode-94492529-replay,0,7,6,0,3,0,20,7,0,3,0,6,3,0,0,2,0,38.0
episode-94492529-replay,0,8,6,0,4,0,20,11,0,5,0,0,4,0,5,2,0,1155.0
episode-94492529-replay,0,9,8,0,4,0,20,11,0,5,0,0,0,0,0,2,0,1830.0
episode-94492529-replay,0,10,8,0,4,0,8,11,0,9,0,0,0,0,4,2,0,15262.0
episode-94492529-replay,0,11,10,0,4,0,8,25,2,17,0,0,14,2,8,3,0,13344.0
episode-94492529-replay,0,12,10,0,4,0,8,32,2,15,0,0,7,0,3,3,0,14302.0
episode-94492529-replay,0,13,10,0,4,0,8,32,2,17,0,0,0,0,2,3,0,16182.0
episode-94492529-replay,0,14,10,0,4,0,8,31,2,16,0,0,0,0,3,3,0,18799.0
episode-94492529-replay,0,15,10,0,4,0,8,31,2,15,0,0,0,0,7,3,0,23341.0
episode-94492529-replay,0,16,10,0,4,0,6,31,2,18,0,0,0,0,6,3,0,26607.0
episode-94492529-replay,0,17,10,0,4,0,0,31,2,24,0,0,0,0,8,3,0,33110.0
episode-94492529-replay,0,18,10,0,4,0,0,31,2,27,0,0,0,0,6,3,0,37957.0
episode-94492529-replay,0,19,10,0,4,0,0,31,2,26,0,0,0,0,6,3,0,40761.0
episode-94492529-replay,0,20,10,0,4,0,0,31,2,24,0,0,0,0,4,3,0,43233.0
episode-94492529-replay,0,21,10,0,4,2,0,29,2,18,2,0,0,0,2,3,0,47733.0
episode-94492529-replay,0,22,10,0,4,3,0,27,0,23,1,0,0,0,11,3,0,51669.0
episode-94492529-replay,0,23,10,0,4,3,0,24,0,24,0,0,0,0,7,3,0,54115.0
episode-94492529-replay,0,24,10,0,4,3,0,23,0,27,2,0,0,0,7,3,0,54491.0
episode-94492529-replay,0,25,10,0,4,3,0,20,0,33,1,0,0,0,8,3,0,55088.0
episode-94492529-replay,0,26,10,0,4,3,0,20,0,31,0,0,0,0,9,3,0,55583.0
episode-94492529-replay,0,27,10,0,4,1,0,16,0,35,0,0,0,0,11,3,0,58283.0
episode-94492529-replay,0,28,10,0,1,0,0,6,0,11,0,0,0,0,0,3,0,59676.0
episode-94492529-replay,0,29,10,0,1,0,0,0,0,0,0,0,0,0,0,3,8,64814.0
episode-94492529-replay,1,0,0,0,4,0,7,0,0,5,0,7,0,0,5,1,0,170.0
episode-94492529-replay,1,1,0,0,4,0,7,0,0,9,0,0,0,0,4,1,0,48.0
episode-94492529-replay,1,2,0,0,4,0,7,2,0,10,0,0,2,0,1,1,0,313.0
episode-94492529-replay,1,3,0,0,4,0,7,3,0,10,0,0,1,0,0,1,0,468.0
episode-94492529-replay,1,4,1,0,4,0,7,3,0,10,0,0,0,0,5,1,0,14.0
episode-94492529-replay,1,5,1,0,4,0,7,7,0,6,0,0,4,0,0,1,0,171.0
episode-94492529-replay,1,6,2,0,4,0,7,12,0,6,0,0,5,0,1,2,0,869.0
episode-94492529-replay,1,7,6,0,4,0,7,19,0,10,0,0,7,0,4,2,0,775.0
episode-94492529-replay,1,8,7,0,4,0,7,26,0,5,0,0,7,0,0,2,0,525.0
episode-94492529-replay,1,9,8,0,4,0,7,26,0,5,0,0,0,0,0,2,0,2133.0
episode-94492529-replay,1,10,8,0,4,0,0,34,0,4,0,0,8,0,0,2,0,9878.0
episode-94492529-replay,1,11,8,0,4,8,4,39,0,5,8,4,5,0,5,3,0,8135.0
episode-94492529-replay,1,12,8,0,4,12,4,39,0,8,4,0,0,0,3,3,0,11428.0
episode-94492529-replay,1,13,8,0,4,12,4,39,0,8,0,0,0,0,0,3,0,11815.0
episode-94492529-replay,1,14,8,0,4,4,4,39,0,14,0,0,0,0,6,3,0,12582.0
episode-94492529-replay,1,15,8,0,4,0,4,39,0,17,0,0,0,0,8,3,0,18192.0
episode-94492529-replay,1,16,8,0,4,0,4,39,0,20,0,0,0,0,6,3,0,22306.0
episode-94492529-replay,1,17,8,0,4,0,4,39,0,20,0,0,0,0,0,3,0,26714.0
episode-94492529-replay,1,18,8,0,4,0,4,38,0,21,0,0,0,0,7,3,0,31562.0
episode-94492529-replay,1,19,8,0,4,0,4,36,0,23,0,0,0,0,10,3,0,36748.0
episode-94492529-replay,1,20,8,0,4,0,4,36,0,23,0,0,0,0,6,3,0,45056.0
episode-94492529-replay,1,21,8,0,4,0,0,34,0,29,0,0,0,0,6,3,0,52328.0
episode-94492529-replay,1,22,8,0,4,0,0,32,0,29,0,0,0,0,7,3,0,55175.0
episode-94492529-replay,1,23,8,0,4,0,0,27,0,30,0,0,0,0,11,3,0,57574.0
episode-94492529-replay,1,24,8,0,4,0,0,17,0,46,0,0,0,0,22,3,0,59122.0
episode-94492529-replay,1,25,8,0,4,0,0,13,0,46,0,0,0,0,6,3,0,60449.0
episode-94492529-replay,1,26,8,0,4,0,0,13,0,46,0,0,0,0,7,3,0,61273.0
episode-94492529-replay,1,27,8,0,4,0,0,5,0,48,0,0,0,0,12,3,0,63110.0
episode-94492529-replay,1,28,8,0,4,0,0,0,0,25,0,0,0,0,0,3,0,65989.0
episode-94492529-replay,1,29,8,0,4,0,0,0,0,8,0,0,0,0,0,3,6,72383.0
episode-94493425-replay,0,0,2,0,2,0,12,0,0,7,0,12,0,0,7,1,0,18.0
episode-94493425-replay,0,1,2,0,2,0,12,0,0,7,0,0,0,0,0,1,0,167.0
episode-94493425-replay,0,2,2,0,2,0,12,0,0,7,0,0,0,0,0,1,0,36.0
episode-94493425-replay,0,3,3,0,2,0,12,0,0,7,0,0,0,0,0,1,0,14.0
episode-94493425-replay,0,4,3,0,2,0,12,0,0,3,0,0,0,0,3,1,0,124.0
episode-94493425-replay,0,5,4,0,2,0,12,4,0,3,0,0,4,0,0,1,0,299.0
episode-94493425-replay,0,6,4,0,2,0,12,6,0,3,0,0,2,0,0,2,0,1609.0
episode-94493425-replay,0,7,6,0,4,0,12,8,0,3,0,0,2,0,0,2,0,90.0
episode-94493425-replay,0,8,6,0,4,0,12,19,0,3,0,0,11,0,3,2,0,466.0
episode-94493425-replay,0,9,8,0,4,0,12,19,0,5,0,0,0,0,2,2,0,1018.0
episode-94493425-replay,0,10,8,0,4,0,0,19,0,9,0,0,0,0,4,2,0,15256.0
episode-94493425-replay,0,11,10,0,4,0,0,37,0,17,0,0,18,0,8,3,0,11977.0
episode-94493425-replay,0,12,10,0,4,0,0,39,0,17,0,0,2,0,3,3,0,12804.0
episode-94493425-replay,0,13,10,0,4,0,0,42,0,17,0,0,3,0,2,3,0,15289.0
episode-94493425-replay,0,14,10,0,4,0,0,40,0,15,0,0,0,0,2,3,0,17038.0
episode-94493425-replay,0,15,10,0,4,0,0,40,0,14,0,0,0,0,7,3,0,22715.0
episode-94493425-replay,0,16,10,0,4,0,0,40,0,19,0,0,0,0,8,3,0,26010.0
episode-94493425-replay,0,17,10,0,4,0,0,40,0,19,0,0,0,0,2,3,0,28759.0
episode-94493425-replay,0,18,10,0,4,0,0,40,0,21,0,0,0,0,4,3,0,30830.0
episode-94493425-replay,0,19,10,0,4,0,0,40,0,19,0,0,0,0,5,3,0,36971.0
episode-94493425-replay,0,20,10,0,4,0,0,40,0,15,0,0,0,0,4,3,0,40520.0
episode-94493425-replay,0,21,10,0,4,2,0,38,0,14,2,0,0,0,1,3,0,45567.0
episode-94493425-replay,0,22,10,0,4,3,0,32,0,15,1,0,0,0,5,3,0,48068.0
episode-94493425-replay,0,23,10,0,4,3,0,30,0,19,0,0,0,0,9,3,0,49109.0
episode-94493425-replay,0,24,10,0,4,3,0,30,0,21,2,0,0,0,6,3,0,49422.0
episode-94493425-replay,0,25,10,0,4,4,0,19,0,30,2,0,0,0,10,3,0,50989.0
episode-94493425-replay,0,26,10,0,4,4,0,19,0,38,0,0,0,0,13,3,0,51652.0
episode-94493425-replay,0,27,10,0,4,2,0,15,0,40,0,0,0,0,11,3,0,53564.0
episode-94493425-replay,0,28,10,0,2,0,0,3,0,11,0,0,0,0,0,3,0,57246.0
episode-94493425-replay,0,29,10,0,2,0,0,2,0,2,0,0,0,0,0,3,8,63387.0
episode-94493425-replay,1,0,0,0,4,0,7,0,0,5,0,7,0,0,5,1,0,170.0
episode-94493425-replay,1,1,0,0,4,0,7,0,0,9,0,0,0,0,4,1,0,48.0
episode-94493425-replay,1,2,0,0,4,0,7,2,0,10,0,0,2,0,1,1,0,313.0
episode-94493425-replay,1,3,0,0,4,0,7,3,0,10,0,0,1,0,0,1,0,468.0
episode-94493425-replay,1,4,1,0,4,0,7,3,0,10,0,0,0,0,5,1,0,14.0
episode-94493425-replay,1,5,1,0,4,0,7,7,0,6,0,0,4,0,0,1,0,171.0
episode-94493425-replay,1,6,2,0,4,0,7,12,0,6,0,0,5,0,1,2,0,869.0
episode-94493425-replay,1,7,6,0,4,0,7,19,0,10,0,0,7,0,4,2,0,775.0
episode-94493425-replay,1,8,7,0,4,0,7,26,0,5,0,0,7,0,0,2,0,525.0
episode-94493425-replay,1,9,8,0,4,0,7,26,0,5,0,0,0,0,0,2,0,2132.0
episode-94493425-replay,1,10,8,0,4,0,0,34,0,4,0,0,8,0,0,2,0,9865.0
episode-94493425-replay,1,11,8,0,4,8,4,39,0,5,8,4,5,0,5,3,0,8159.0
episode-94493425-replay,1,12,8,0,4,12,4,39,0,8,4,0,0,0,3,3,0,11826.0
episode-94493425-replay,1,13,8,0,4,12,4,39,0,8,0,0,0,0,0,3,0,12671.0
episode-94493425-replay,1,14,8,0,4,4,4,39,0,14,0,0,0,0,6,3,0,13317.0
episode-94493425-replay,1,15,8,0,4,0,4,39,0,17,0,0,0,0,8,3,0,19044.0
episode-94493425-replay,1,16,8,0,4,0,4,39,0,20,0,0,0,0,6,3,0,23077.0
episode-94493425-replay,1,17,8,0,4,0,4,39,0,20,0,0,0,0,0,3,0,27057.0
episode-94493425-replay,1,18,8,0,4,0,4,38,0,21,0,0,0,0,7,3,0,31693.0
episode-94493425-replay,1,19,8,0,4,0,4,36,0,23,0,0,0,0,10,3,0,36227.0
episode-94493425-replay,1,20,8,0,4,0,4,36,0,23,0,0,0,0,6,3,0,43132.0
episode-94493425-replay,1,21,8,0,4,0,0,34,0,29,0,0,0,0,6,3,0,49163.0
episode-94493425-replay,1,22,8,0,4,0,0,32,0,29,0,0,0,0,7,3,0,52346.0
episode-94493425-replay,1,23,8,0,4,0,0,27,0,30,0,0,0,0,11,3,0,52876.0
episode-94493425-replay,1,24,8,0,4,0,0,17,0,46,0,0,0,0,22,3,0,57060.0
episode-94493425-replay,1,25,8,0,4,0,0,13,0,46,0,0,0,0,6,3,0,58407.0
episode-94493425-replay,1,26,8,0,4,0,0,13,0,46,0,0,0,0,7,3,0,59200.0
episode-94493425-replay,1,27,8,0,4,0,0,5,0,48,0,0,0,0,12,3,0,63569.0
episode-94493425-replay,1,28,8,0,4,0,0,0,0,25,0,0,0,0,0,3,0,67096.0
episode-94493425-replay,1,29,8,0,4,0,0,0,0,8,0,0,0,0,0,3,6,72789.0
episode-94494307-replay,0,0,2,0,2,0,12,0,0,7,0,12,0,0,7,1,0,18.0
episode-94494307-replay,0,1,2,0,2,0,12,0,0,7,0,0,0,0,0,1,0,167.0
episode-94494307-replay,0,2,2,0,2,0,12,0,0,7,0,0,0,0,0,1,0,36.0
episode-94494307-replay,0,3,3,0,2,0,12,0,0,7,0,0,0,0,0,1,0,14.0
episode-94494307-replay,0,4,3,0,2,0,12,0,0,3,0,0,0,0,3,1,0,157.0
episode-94494307-replay,0,5,4,0,2,0,12,4,0,3,0,0,4,0,0,1,0,60.0
episode-94494307-replay,0,6,4,0,2,0,14,4,0,3,0,2,0,0,0,2,0,970.0
episode-94494307-replay,0,7,6,0,3,0,19,7,0,3,0,5,3,0,0,2,0,138.0
episode-94494307-replay,0,8,6,0,4,0,19,11,0,5,0,0,4,0,5,2,0,1234.0
episode-94494307-replay,0,9,8,0,4,0,20,11,0,5,0,1,0,0,0,2,0,1621.0
episode-94494307-replay,0,10,8,0,4,0,8,11,0,12,0,0,0,0,7,2,0,14613.0
episode-94494307-replay,0,11,8,0,6,0,8,30,0,17,0,0,19,0,5,3,0,11480.0
episode-94494307-replay,0,12,8,0,6,0,8,32,0,15,0,0,2,0,3,3,0,12900.0
episode-94494307-replay,0,13,8,0,6,0,8,34,0,17,0,0,2,0,2,3,0,14414.0
episode-94494307-replay,0,14,8,0,6,0,8,34,0,15,0,0,0,0,5,3,0,16719.0
episode-94494307-replay,0,15,8,0,6,0,8,34,0,18,0,0,0,0,8,3,0,19044.0
episode-94494307-replay,0,16,8,0,6,0,6,34,0,20,0,0,0,0,5,3,0,21206.0
episode-94494307-replay,0,17,8,0,6,0,1,33,0,22,0,0,0,0,4,3,0,24535.0
episode-94494307-replay,0,18,8,0,6,0,1,33,0,25,0,0,0,0,8,3,0,28632.0
episode-94494307-replay,0,19,8,0,6,0,0,33,0,24,0,0,0,0,7,3,0,32374.0
episode-94494307-replay,0,20,8,0,6,0,0,33,0,24,0,0,0,0,5,3,0,35466.0
episode-94494307-replay,0,21,8,0,6,2,0,29,0,24,2,0,0,0,4,3,0,39383.0
episode-94494307-replay,0,22,8,0,6,4,0,29,0,22,2,0,0,0,6,3,0,46634.0
episode-94494307-replay,0,23,8,0,6,4,0,26,0,29,0,0,0,0,12,3,0,51478.0
episode-94494307-replay,0,24,8,0,6,4,0,25,0,32,2,0,0,0,10,3,0,56583.0
episode-94494307-replay,0,25,8,0,6,3,0,22,0,32,1,0,0,0,4,3,0,61028.0
episode-94494307-replay,0,26,8,0,6,4,0,22,0,28,1,0,0,0,3,3,0,65413.0
episode-94494307-replay,0,27,8,0,6,2,0,17,0,27,0,0,0,0,11,3,0,68804.0
episode-94494307-replay,0,28,8,0,6,0,0,4,0,11,0,0,0,0,0,3,0,71695.0
episode-94494307-replay,0,29,8,0,6,0,0,2,0,1,0,0,0,0,0,3,8,76835.0
episode-94494307-replay,1,0,0,0,4,0,7,0,0,5,0,7,0,0,5,1,0,170.0
episode-94494307-replay,1,1,0,0,4,0,7,0,0,9,0,0,0,0,4,1,0,48.0
episode-94494307-replay,1,2,0,0,4,0,7,2,0,10,0,0,2,0,1,1,0,313.0
episode-94494307-replay,1,3,0,0,4,0,7,3,0,10,0,0,1,0,0,1,0,468.0
episode-94494307-replay,1,4,1,0,4,0,7,3,0,10,0,0,0,0,5,1,0,14.0
episode-94494307-replay,1,5,1,0,4,0,7,7,0,6,0,0,4,0,0,1,0,170.0
episode-94494307-replay,1,6,2,0,4,0,7,12,0,6,0,0,5,0,1,2,0,868.0
episode-94494307-replay,1,7,6,0,4,0,7,19,0,10,0,0,7,0,4,2,0,774.0
episode-94494307-replay,1,8,7,0,4,0,7,26,0,5,0,0,7,0,0,2,0,524.0
episode-94494307-replay,1,9,7,1,4,0,7,26,0,5,0,0,0,0,0,2,0,2172.0
episode-94494307-replay,1,10,8,1,4,0,0,36,0,6,0,0,10,0,2,3,0,9373.0
episode-94494307-replay,1,11,8,1,4,12,0,39,0,11,12,0,3,0,9,3,0,9404.0
episode-94494307-replay,1,12,8,1,4,12,0,39,0,11,0,0,0,0,0,3,0,11496.0
episode-94494307-replay,1,13,8,1,4,12,0,39,0,11,0,0,0,0,0,3,0,11640.0
episode-94494307-replay,1,14,8,1,4,0,0,39,0,14,0,0,0,0,5,3,0,12759.0
episode-94494307-replay,1,15,8,1,4,0,0,39,0,15,0,0,0,0,10,3,0,15555.0
episode-94494307-replay,1,16,8,1,4,0,0,39,0,17,0,0,0,0,2,3,0,18349.0
episode-94494307-replay,1,17,8,1,4,0,0,39,0,17,0,0,0,0,0,3,0,22483.0
episode-94494307-replay,1,18,8,1,4,0,0,37,12,13,0,0,0,12,1,3,0,26397.0
episode-94494307-replay,1,19,8,1,4,0,0,36,12,14,0,0,0,0,11,3,0,31639.0
episode-94494307-replay,1,20,8,1,4,0,0,36,12,14,0,0,0,0,2,3,0,40833.0
episode-94494307-replay,1,21,8,1,4,0,0,32,12,18,0,0,0,0,4,3,0,48780.0
episode-94494307-replay,1,22,8,1,4,0,0,27,12,23,0,0,0,0,6,3,0,55538.0
episode-94494307-replay,1,23,8,1,4,0,0,20,12,29,0,0,0,0,16,3,0,59946.0
episode-94494307-replay,1,24,8,1,4,0,0,13,12,37,0,0,0,0,11,3,0,66209.0
episode-94494307-replay,1,25,8,1,4,0,0,13,12,37,0,0,0,0,3,3,0,68963.0
episode-94494307-replay,1,26,8,1,4,0,0,3,12,47,0,0,0,0,17,3,0,70577.0
episode-94494307-replay,1,27,8,1,4,0,0,0,11,46,0,0,0,0,18,3,0,81253.0
episode-94494307-replay,1,28,8,1,4,0,0,0,11,35,0,0,0,0,0,3,0,87804.0
episode-94494307-replay,1,29,8,1,4,0,0,0,11,6,0,0,0,0,0,3,9,101482.0
episode-94495193-replay,0,0,2,0,2,0,12,0,0,7,0,12,0,0,7,1,0,18.0
episode-94495193-replay,0,1,2,0,2,0,12,0,0,7,0,0,0,0,0,1,0,167.0
episode-94495193-replay,0,2,2,0,2,0,12,0,0,7,0,0,0,0,0,1,0,36.0
episode-94495193-replay,0,3,3,0,2,0,12,0,0,7,0,0,0,0,0,1,0,14.0
episode-94495193-replay,0,4,3,0,2,0,12,0,0,3,0,0,0,0,3,1,0,124.0
episode-94495193-replay,0,5,4,0,2,0,12,4,0,3,0,0,4,0,0,1,0,284.0
episode-94495193-replay,0,6,4,0,2,0,12,6,0,3,0,0,2,0,0,2,0,1646.0
episode-94495193-replay,0,7,6,0,3,0,12,8,0,3,0,0,2,0,0,2,0,97.0
episode-94495193-replay,0,8,6,0,4,0,12,19,0,3,0,0,11,0,3,2,0,785.0
episode-94495193-replay,0,9,8,0,4,0,12,19,0,5,0,0,0,0,2,2,0,1408.0
episode-94495193-replay,0,10,8,0,4,0,0,19,0,9,0,0,0,0,4,2,0,15609.0
episode-94495193-replay,0,11,8,0,6,0,0,37,0,17,0,0,18,0,8,3,0,11146.0
episode-94495193-replay,0,12,8,0,6,0,0,39,0,17,0,0,2,0,3,3,0,12682.0
episode-94495193-replay,0,13,8,0,6,0,0,42,0,19,0,0,3,0,4,3,0,14260.0
episode-94495193-replay,0,14,8,0,6,0,0,38,0,17,0,0,0,0,2,3,0,15675.0
episode-94495193-replay,0,15,8,0,6,0,0,38,0,12,0,0,0,0,3,3,0,17279.0
episode-94495193-replay,0,16,8,0,6,0,0,38,0,17,0,0,0,0,8,3,0,20647.0
episode-94495193-replay,0,17,8,0,6,0,0,38,0,16,0,0,0,0,3,3,0,21953.0
episode-94495193-replay,0,18,8,0,6,0,0,38,0,20,0,0,0,0,6,3,0,24248.0
episode-94495193-replay,0,19,8,0,6,0,0,38,0,23,0,0,0,0,6,3,0,25307.0
episode-94495193-replay,0,20,8,0,6,0,0,38,0,21,0,0,0,0,6,3,0,26590.0
episode-94495193-replay,0,21,8,0,6,0,0,37,0,19,0,0,0,0,1,3,0,27659.0
episode-94495193-replay,0,22,8,0,6,1,0,32,0,23,1,0,0,0,10,3,0,27532.0
episode-94495193-replay,0,23,8,0,6,2,0,30,0,21,1,0,0,0,4,3,0,27842.0
episode-94495193-replay,0,24,8,0,6,2,0,29,0,25,0,0,0,0,10,3,0,28436.0
episode-94495193-replay,0,25,8,0,6,2,0,18,0,37,1,0,0,0,13,3,0,28214.0
episode-94495193-replay,0,26,8,0,6,3,0,18,0,35,2,0,0,0,9,3,0,28630.0
episode-94495193-replay,0,27,8,0,6,3,0,13,0,41,0,0,0,0,10,3,0,31884.0
episode-94495193-replay,0,28,8,0,6,0,0,3,0,10,0,0,0,0,0,3,0,32102.0
episode-94495193-replay,0,29,8,0,6,0,0,3,0,1,0,0,0,0,0,3,8,37481.0
episode-94495193-replay,1,0,0,0,4,0,7,0,0,5,0,7,0,0,5,1,0,170.0
episode-94495193-replay,1,1,0,0,4,0,7,0,0,9,0,0,0,0,4,1,0,48.0
episode-94495193-replay,1,2,0,0,4,0,7,2,0,10,0,0,2,0,1,1,0,313.0
episode-94495193-replay,1,3,0,0,4,0,7,3,0,10,0,0,1,0,0,1,0,471.0
episode-94495193-replay,1,4,1,0,4,0,7,3,0,10,0,0,0,0,5,1,0,17.0
episode-94495193-replay,1,5,1,0,4,0,7,7,0,6,0,0,4,0,0,1,0,154.0
episode-94495193-replay,1,6,1,0,4,0,7,7,0,5,0,0,0,0,0,2,0,1075.0
episode-94495193-replay,1,7,5,0,4,0,7,19,0,10,0,0,12,0,5,2,0,807.0
episode-94495193-replay,1,8,7,0,4,0,7,19,0,12,0,0,0,0,7,2,0,810.0
episode-94495193-replay,1,9,7,1,4,0,7,19,0,12,0,0,0,0,0,2,0,2375.0
episode-94495193-replay,1,10,8,1,4,0,0,25,0,13,0,0,6,0,1,3,0,8647.0
episode-94495193-replay,1,11,8,1,4,12,0,32,0,14,12,0,7,0,6,3,0,9367.0
episode-94495193-replay,1,12,8,1,4,12,0,32,0,14,0,0,0,0,7,3,0,11008.0
episode-94495193-replay,1,13,8,1,4,12,0,32,0,14,0,0,0,0,0,3,0,13331.0
episode-94495193-replay,1,14,8,1,4,0,0,32,0,14,0,0,0,0,1,3,0,14089.0
episode-94495193-replay,1,15,8,1,4,0,0,32,0,16,0,0,0,0,8,3,0,17623.0
episode-94495193-replay,1,16,8,1,4,0,0,32,0,14,0,0,0,0,5,3,0,19428.0
episode-94495193-replay,1,17,8,1,4,0,0,32,0,16,0,0,0,0,2,3,0,25089.0
episode-94495193-replay,1,18,8,1,4,0,0,32,0,25,0,0,0,0,10,3,0,25751.0
episode-94495193-replay,1,19,8,1,4,0,0,29,0,25,0,0,0,0,8,3,0,27110.0
episode-94495193-replay,1,20,8,1,4,0,0,28,0,24,0,0,0,0,4,3,0,28210.0
episode-94495193-replay,1,21,8,1,4,0,0,28,0,29,0,0,0,0,7,3,0,29086.0
episode-94495193-replay,1,22,8,1,4,0,0,24,0,27,0,0,0,0,8,3,0,29996.0
episode-94495193-replay,1,23,8,1,4,0,0,24,0,31,0,0,0,0,12,3,0,31574.0
episode-94495193-replay,1,24,8,1,4,0,0,12,0,46,0,0,0,0,19,3,0,32690.0
episode-94495193-replay,1,25,8,1,4,0,0,12,0,46,0,0,0,0,7,3,0,33505.0
episode-94495193-replay,1,26,8,1,4,12,0,6,0,44,12,0,0,0,6,3,0,33476.0
episode-94495193-replay,1,27,8,1,4,12,0,0,0,50,0,0,0,0,18,3,0,34215.0
episode-94495193-replay,1,28,8,1,4,12,0,0,0,31,0,0,0,0,0,3,0,38328.0
episode-94495193-replay,1,29,8,1,4,5,0,0,0,10,0,0,0,0,0,3,9,44765.0
episode-94496074-replay,0,0,2,0,2,0,12,0,0,7,0,12,0,0,7,1,0,18.0
episode-94496074-replay,0,1,2,0,2,0,12,0,0,7,0,0,0,0,0,1,0,266.0
episode-94496074-replay,0,2,2,0,2,0,12,0,0,7,0,0,0,0,0,1,0,135.0
episode-94496074-replay,0,3,3,0,2,0,12,0,0,7,0,0,0,0,0,1,0,112.0
episode-94496074-replay,0,4,3,0,2,0,12,0,0,3,0,0,0,0,3,1,0,221.0
episode-94496074-replay,0,5,4,0,2,0,12,4,0,3,0,0,4,0,0,1,0,403.0
episode-94496074-replay,0,6,4,0,2,0,12,6,0,3,0,0,2,0,0,2,0,1691.0
episode-94496074-replay,0,7,6,0,3,0,12,8,0,3,0,0,2,0,0,2,0,137.0
episode-94496074-replay,0,8,6,0,4,0,12,19,0,3,0,0,11,0,3,2,0,1254.0
episode-94496074-replay,0,9,6,0,6,0,12,19,0,5,0,0,0,0,2,2,0,1765.0
episode-94496074-replay,0,10,6,0,6,0,0,19,0,9,0,0,0,0,4,2,0,15566.0
episode-94496074-replay,0,11,6,0,8,0,0,35,0,17,0,0,16,0,8,3,0,11784.0
episode-94496074-replay,0,12,6,0,8,0,0,35,0,17,0,0,0,0,3,3,0,13732.0
episode-94496074-replay,0,13,6,0,8,0,0,38,0,19,0,0,3,0,4,3,0,17044.0
episode-94496074-replay,0,14,6,0,8,0,0,38,0,17,0,0,0,0,2,3,0,20533.0
episode-94496074-replay,0,15,6,0,8,0,0,38,0,12,0,0,0,0,3,3,0,25667.0
episode-94496074-replay,0,16,6,0,8,0,0,38,0,17,0,0,0,0,8,3,0,30343.0
episode-94496074-replay,0,17,6,0,8,0,0,38,0,16,0,0,0,0,3,3,0,35454.0
episode-94496074-replay,0,18,6,0,8,0,0,38,0,20,0,0,0,0,6,3,0,42054.0
episode-94496074-replay,0,19,6,0,8,0,0,38,0,23,0,0,0,0,6,3,0,48013.0
episode-94496074-replay,0,20,6,0,8,0,0,38,0,21,0,0,0,0,6,3,0,53391.0
episode-94496074-replay,0,21,6,0,8,0,0,37,0,19,0,0,0,0,1,3,0,63801.0
episode-94496074-replay,0,22,6,0,8,1,0,32,0,23,1,0,0,0,10,3,0,69861.0
